user_id,avg_minutes_4w,last_week_minutes,payment_failures_4w,active_days_4w,usage_trend,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days,will_churn_14d,days_since_last_activity
U001356,116.33600000000001,140.3,0.0,6.4,1.2059895475175353,2025-09-06,1,regular,mobile,organic,2026-01-30,4,medium,146,1,-4.0
U001357,7.093999999999999,0.0,0.0,6.6,0.0,2025-07-30,2,value,mobile,organic,2026-01-01,4,medium,184,0,25.0
U001358,52.76800000000001,71.97,0.0,6.6,1.3638947847180107,2025-06-07,1,value,web,email,2026-01-28,7,medium,237,1,-2.0
U001359,91.51,100.59,0.0,6.6,1.0992241285105453,2025-05-30,2,regular,web,referral,2026-01-30,8,high,245,1,-4.0
U001360,116.242,24.04,0.0,6.4,0.2068099310060047,2025-08-04,2,regular,mobile,search,2026-01-29,5,high,179,1,-3.0
U001361,0.0,0.0,0.0,6.6,,2025-05-25,3,value,mobile,search,2025-07-10,2,low,250,0,200.0
U001362,0.0,0.0,0.0,6.4,,2025-05-21,3,regular,mobile,organic,2025-10-20,4,medium,254,0,98.0
U001363,104.56599999999999,101.59,0.0,6.4,0.9715395061492265,2025-08-01,2,regular,mobile,organic,2026-01-28,5,high,182,1,-2.0
U001364,185.644,166.71,0.0,6.2,0.8980090926719959,2025-06-24,3,premium,web,referral,2026-01-29,7,high,220,1,-3.0
U001365,0.0,0.0,0.0,6.6,,2025-09-21,2,value,web,organic,2025-11-20,2,low,131,0,67.0
U001366,168.73399999999998,91.05,0.0,6.4,0.5396067182666209,2025-05-09,2,premium,mobile,search,2026-01-29,7,high,266,1,-3.0
U001367,0.0,0.0,0.0,6.6,,2025-07-19,1,regular,web,email,2025-10-20,2,medium,195,0,98.0
U001368,77.584,46.370000000000005,0.0,6.6,0.5976747783048052,2025-08-26,3,regular,mobile,search,2026-01-29,5,high,157,1,-3.0
U001369,52.732000000000006,87.62,0.0,6.0,1.6616096487901084,2026-01-01,3,value,mobile,search,2026-01-30,1,low,29,1,-4.0
U001370,137.862,120.02,0.0,6.6,0.8705807256531894,2025-10-11,3,regular,mobile,organic,2026-01-30,3,medium,111,1,-4.0
U001371,130.732,48.22,0.0,6.6,0.3688461891503228,2025-12-12,3,regular,web,organic,2026-01-27,1,low,49,1,-1.0
U001372,73.55799999999999,14.03,0.0,6.6,0.19073384268196525,2025-07-30,3,value,mobile,organic,2026-01-27,6,high,184,1,-1.0
U001373,121.172,87.94000000000001,0.0,6.4,0.7257452216683723,2025-08-25,1,regular,web,organic,2026-01-30,5,high,158,1,-4.0
U001374,133.748,38.46,0.0,6.4,0.2875557017675031,2025-08-18,3,regular,web,organic,2026-01-30,5,high,165,1,-4.0
U001375,131.952,210.65,0.0,6.6,1.5964138474596823,2025-12-13,2,regular,web,organic,2026-01-30,1,low,48,1,-4.0
U001376,21.332,0.0,0.0,6.2,0.0,2025-12-31,2,value,web,organic,2026-01-21,1,low,30,1,5.0
U001377,52.202,0.0,0.0,6.0,0.0,2026-01-01,2,regular,mobile,organic,2026-01-18,1,low,29,1,8.0
U001378,44.41799999999999,73.35,0.0,6.6,1.6513575577468596,2025-11-09,2,value,mobile,email,2026-01-29,2,low,82,1,-3.0
U001379,180.424,149.54,0.0,6.6,0.8288254334234912,2025-09-08,2,premium,web,organic,2026-01-28,3,high,144,1,-2.0
U001380,209.98200000000003,74.32000000000001,0.0,6.6,0.353935099198979,2025-09-17,1,premium,mobile,search,2026-01-27,4,high,135,1,-1.0
U001381,62.8675,44.25,0.0,6.25,0.703861295581978,2026-01-06,1,value,web,referral,2026-01-29,1,low,24,1,-3.0
U001382,47.827999999999996,55.19,0.0,6.4,1.1539265702099188,2025-07-15,2,value,mobile,organic,2026-01-29,6,medium,199,1,-3.0
U001383,62.989999999999995,22.0,0.0,6.4,0.34926178758533105,2025-07-31,3,value,mobile,search,2026-01-26,5,medium,183,1,0.0
U001384,95.436,108.47,0.0,6.4,1.1365732008885534,2025-12-16,2,regular,mobile,referral,2026-01-30,1,low,45,1,-4.0
U001385,187.97,153.94,0.0,6.6,0.818960472415811,2025-08-09,2,premium,web,search,2026-01-30,5,high,174,1,-4.0
U001386,74.60600000000001,27.77,0.0,6.6,0.3722220732916923,2025-07-03,2,regular,web,organic,2026-01-26,5,high,211,1,0.0
U001387,48.804,38.33,0.0,6.6,0.78538644373412,2025-09-22,2,value,web,paid_social,2026-01-30,4,medium,130,1,-4.0
U001388,45.372,20.65,0.0,6.6,0.4551265097416909,2025-07-25,1,value,mobile,paid_social,2026-01-26,6,medium,189,1,0.0
U001389,56.34400000000001,23.93,0.0,6.6,0.4247124804770694,2025-12-14,3,value,mobile,search,2026-01-30,1,low,47,1,-4.0
U001390,151.998,64.27000000000001,0.0,6.6,0.42283451098040775,2025-12-19,1,regular,web,organic,2026-01-28,1,low,42,1,-2.0
U001391,0.0,0.0,0.0,6.6,,2025-07-20,2,regular,web,organic,2025-11-13,3,high,194,0,74.0
U001392,136.268,17.79,0.0,6.6,0.13055156016085948,2025-09-14,3,regular,mobile,referral,2026-01-29,4,high,138,1,-3.0
U001393,27.255,17.52,1.0,6.25,0.6428178315905339,2026-01-06,2,value,web,organic,2026-01-29,0,low,24,1,-3.0
U001394,184.786,173.20999999999998,0.0,6.4,0.9373545614927536,2025-11-07,3,premium,mobile,organic,2026-01-30,2,high,84,1,-4.0
U001395,0.0,0.0,0.0,6.2,,2025-06-28,2,value,mobile,search,2025-12-26,5,medium,216,0,31.0
U001396,123.89200000000001,129.5,1.0,6.6,1.0452652310076518,2025-09-30,3,regular,web,email,2026-01-29,3,medium,122,1,-3.0
U001397,252.006,164.97,0.0,6.6,0.6546272707792672,2025-10-07,2,premium,web,organic,2026-01-29,2,high,115,1,-3.0
U001398,0.0,0.0,0.0,6.6,,2025-10-16,3,regular,web,organic,2025-12-15,2,medium,106,0,42.0
U001399,164.526,156.3,0.0,6.4,0.9500018234200066,2025-05-11,2,premium,web,search,2026-01-30,7,high,264,1,-4.0
U001400,0.0,0.0,0.0,6.6,,2025-07-19,3,value,nan,paid_social,2025-11-11,2,medium,195,0,76.0
U001401,15.216,0.0,0.0,6.6,0.0,2025-12-05,3,regular,mobile,search,2026-01-02,0,low,56,0,24.0
U001402,38.976,100.13,0.0,6.4,2.569016830870279,2025-07-04,2,value,web,referral,2026-01-30,5,medium,210,1,-4.0
U001403,110.27000000000001,131.49,0.0,6.6,1.1924367461684955,2025-07-19,3,regular,web,organic,2026-01-29,6,high,195,1,-3.0
U001404,0.0,0.0,0.0,6.4,,2025-07-24,2,value,web,search,2025-12-27,4,medium,190,0,30.0
U001405,7.85,0.0,0.0,6.6,0.0,2025-06-18,2,value,web,search,2026-01-16,7,medium,226,0,10.0
U001406,54.44199999999999,36.81,0.0,6.4,0.676132397781125,2025-06-13,3,value,mobile,search,2026-01-27,7,medium,231,1,-1.0
U001407,51.536,0.0,0.0,6.4,0.0,2025-07-31,2,value,mobile,search,2026-01-23,5,medium,183,1,3.0
U001408,96.36800000000001,99.47,0.0,6.4,1.032189108417732,2025-12-10,2,regular,mobile,referral,2026-01-30,1,medium,51,1,-4.0
U001409,176.022,148.88,0.0,6.6,0.8458033654884048,2025-05-05,1,regular,web,organic,2026-01-29,8,high,270,1,-3.0
U001410,0.0,0.0,0.0,6.6,,2025-07-15,1,value,mobile,paid_social,2025-08-05,1,low,199,0,174.0
U001411,0.0,0.0,0.0,6.6,,2025-05-20,3,premium,web,organic,2025-12-20,6,high,255,0,37.0
U001412,138.544,78.08000000000001,0.0,6.6,0.5635754706086153,2025-09-22,2,premium,mobile,search,2026-01-29,4,high,130,1,-3.0
U001413,25.57,24.06,0.0,6.4,0.9409464215877982,2025-07-06,2,value,mobile,search,2026-01-29,6,medium,208,1,-3.0
U001414,125.95599999999999,116.94,0.0,6.6,0.9284194480612278,2025-11-19,1,regular,mobile,search,2026-01-30,2,medium,72,1,-4.0
U001415,148.39933677549556,105.65,0.0,6.6,0.7119304054561345,2025-09-28,2,regular,web,organic,2026-01-29,3,high,124,1,-3.0
U001416,108.904,108.49,0.0,6.4,0.9961984867406156,2025-11-17,3,regular,web,email,2026-01-29,2,medium,74,1,-3.0
U001417,56.193999999999996,16.73,0.0,6.6,0.29771861764601204,2025-10-11,3,value,mobile,email,2026-01-26,3,low,111,1,0.0
U001418,81.304,43.629999999999995,0.0,6.6,0.5366279641838039,2025-08-23,1,regular,web,referral,2026-01-28,5,high,160,1,-2.0
U001419,14.492,0.0,0.0,6.6,0.0,2025-12-07,2,value,mobile,referral,2026-01-09,1,low,54,0,17.0
U001420,30.389999999999997,12.94,0.0,6.6,0.42579795985521557,2025-09-01,2,value,web,organic,2026-01-28,4,medium,151,1,-2.0
U001421,46.358,54.97,0.0,6.6,1.185771603606713,2025-12-29,2,regular,mobile,search,2026-01-27,1,low,32,1,-1.0
U001422,96.73750000000001,34.47,1.0,5.5,0.3563251066029202,2026-01-09,2,regular,web,organic,2026-01-29,0,low,21,1,-3.0
U001423,93.208,164.38,0.0,6.6,1.7635825251051411,2025-09-29,2,regular,mobile,referral,2026-01-30,3,high,123,1,-4.0
U001424,36.416,37.839999999999996,0.0,6.6,1.039103690685413,2025-10-21,2,value,nan,organic,2026-01-29,3,low,101,1,-3.0
U001425,59.504000000000005,6.11,0.0,6.4,0.10268217262705027,2025-07-08,2,value,web,organic,2026-01-27,6,high,206,1,-1.0
U001426,0.0,0.0,0.0,6.6,,2025-11-25,2,value,web,paid_social,2025-12-28,0,low,66,0,29.0
U001427,56.157999999999994,98.35,0.0,6.6,1.751308807293707,2025-10-20,2,value,web,organic,2026-01-28,3,low,102,1,-2.0
U001428,52.965999999999994,35.36,0.0,6.6,0.6675980817883171,2025-12-17,3,value,mobile,paid_social,2026-01-29,1,low,44,1,-3.0
U001429,88.026,84.33,0.0,6.6,0.9580124054256697,2025-07-11,2,regular,mobile,organic,2026-01-26,4,high,203,1,0.0
U001430,96.042,88.92999999999999,0.0,6.6,0.9259490639511879,2025-11-18,2,regular,mobile,paid_social,2026-01-29,2,medium,73,1,-3.0
U001431,174.63400000000001,132.31,0.0,6.6,0.7576416963477902,2025-08-31,3,regular,mobile,referral,2026-01-30,5,high,152,1,-4.0
U001432,143.12,43.16,0.0,6.4,0.3015651201788708,2025-06-20,3,regular,mobile,paid_social,2026-01-29,7,high,224,1,-3.0
U001433,55.327999999999996,17.880000000000003,0.0,6.6,0.3231636784268364,2025-06-16,1,value,web,organic,2026-01-30,7,medium,228,1,-4.0
U001434,133.098,136.99,0.0,6.6,1.029241611444199,2025-09-23,2,regular,mobile,organic,2026-01-28,3,high,129,1,-2.0
U001435,70.744,0.0,0.0,6.6,0.0,2025-07-24,2,value,web,organic,2026-01-23,6,medium,190,1,3.0
U001436,229.24200000000002,154.84,0.0,6.4,0.6754434178728156,2025-05-30,2,premium,mobile,organic,2026-01-30,7,high,245,1,-4.0
U001437,0.0,0.0,0.0,6.6,,2025-08-20,1,value,web,search,2025-12-15,4,low,163,0,42.0
U001438,95.55,109.65,0.0,6.6,1.1475667189952905,2025-10-15,2,regular,mobile,search,2026-01-29,3,medium,107,1,-3.0
U001439,208.18800000000002,63.71,0.0,6.4,0.30602148058485595,2025-07-24,2,premium,web,organic,2026-01-29,6,high,190,1,-3.0
U001440,117.258,160.45,0.0,6.4,1.3683501338927835,2025-12-30,2,regular,web,organic,2026-01-30,1,low,31,1,-4.0
U001441,7.622,0.0,0.0,6.6,0.0,2025-11-16,3,regular,web,email,2026-01-13,2,low,75,0,13.0
U001442,105.14000000000001,0.0,0.0,6.6,0.0,2025-09-10,2,regular,web,organic,2026-01-23,4,high,142,1,3.0
U001443,42.676,0.0,0.0,6.6,0.0,2025-12-25,3,value,web,organic,2026-01-24,1,low,36,1,2.0
U001444,0.0,0.0,0.0,6.6,,2025-08-21,3,regular,web,search,2025-11-17,3,medium,162,0,70.0
U001445,0.0,0.0,0.0,6.6,,2025-06-09,3,premium,web,organic,2025-11-06,5,high,235,0,81.0
U001446,195.948,89.93,0.0,6.6,0.4589482924041072,2025-05-13,1,premium,mobile,email,2026-01-30,8,high,262,1,-4.0
U001447,105.418,76.81,0.0,6.4,0.7286231952797435,2025-12-26,3,regular,web,organic,2026-01-30,1,low,35,1,-4.0
U001448,29.334000000000003,0.0,1.0,6.0,0.0,2025-12-31,1,value,mobile,paid_social,2026-01-19,1,low,30,1,7.0
U001449,109.16199999999999,17.32,0.0,6.4,0.15866327110166542,2025-11-06,2,regular,web,paid_social,2026-01-28,2,medium,85,1,-2.0
U001450,134.664,166.89,1.0,6.6,1.2393067189449296,2025-05-30,3,regular,mobile,referral,2026-01-30,7,high,245,1,-4.0
U001451,41.756,69.83,0.0,6.6,1.6723345148002682,2025-07-17,2,value,web,paid_social,2026-01-30,6,medium,197,1,-4.0
U001452,61.976,19.23,0.0,6.6,0.3102813992513231,2025-05-15,2,value,web,paid_social,2026-01-28,8,medium,260,1,-2.0
U001453,50.059999999999995,31.51,0.0,6.6,0.6294446664003197,2025-05-17,2,value,mobile,search,2026-01-29,7,medium,258,1,-3.0
U001454,134.498,149.16,0.0,6.6,1.1090127734241402,2025-07-05,3,regular,mobile,search,2026-01-29,6,high,209,1,-3.0
U001455,36.946000000000005,40.34,0.0,6.6,1.091863801223407,2025-09-25,2,value,web,paid_social,2026-01-30,4,medium,127,1,-4.0
U001456,38.622,0.0,0.0,6.4,0.0,2025-05-21,2,value,web,search,2026-01-12,8,medium,254,1,14.0
U001457,82.1225,39.62,0.0,6.0,0.4824499984778836,2026-01-07,3,value,web,search,2026-01-28,1,low,23,1,-2.0
U001458,0.0,0.0,0.0,6.2,,2025-08-27,1,premium,web,organic,2025-12-26,4,high,156,0,31.0
U001459,55.922000000000004,93.27,0.0,6.4,1.667858803333214,2025-07-10,1,value,web,organic,2026-01-30,6,medium,204,1,-4.0
U001460,50.694,0.0,0.0,6.6,0.0,2025-09-11,2,value,mobile,search,2026-01-23,4,medium,141,1,3.0
U001461,114.28,23.97,0.0,6.6,0.20974798739936995,2025-11-19,3,regular,web,organic,2026-01-28,2,medium,72,1,-2.0
U001462,66.076,28.05,0.0,6.6,0.42451116895695873,2025-07-22,1,value,mobile,search,2026-01-30,6,medium,192,1,-4.0
U001463,213.2,154.47,0.0,6.6,0.72453095684803,2025-05-16,1,premium,web,organic,2026-01-30,8,high,259,1,-4.0
U001464,197.83800000000002,152.21,0.0,6.6,0.7693668557102276,2025-05-17,1,premium,web,search,2026-01-30,7,high,258,1,-4.0
U001465,0.0,0.0,0.0,6.4,,2025-12-04,3,regular,web,paid_social,2025-12-26,0,low,57,0,31.0
U001466,96.732,183.78,0.0,6.6,1.899888351321176,2025-06-02,1,regular,web,search,2026-01-30,7,high,242,1,-4.0
U001467,6.406000000000001,0.0,0.0,6.6,0.0,2025-10-11,2,value,web,paid_social,2026-01-12,2,low,111,0,14.0
U001468,14.352,0.0,0.0,6.6,0.0,2025-08-09,3,value,mobile,organic,2026-01-06,5,medium,174,0,20.0
U001469,59.1,67.88,0.0,6.4,1.1485617597292723,2025-11-16,1,value,mobile,organic,2026-01-30,1,low,75,1,-4.0
U001470,48.769999999999996,0.0,0.0,6.6,0.0,2025-05-20,2,value,web,paid_social,2026-01-20,8,medium,255,1,6.0
U001471,54.818000000000005,29.799999999999997,0.0,6.6,0.5436170600897514,2025-12-16,2,value,web,referral,2026-01-29,1,low,45,1,-3.0
U001472,110.622,105.81,0.0,6.6,0.9565005152682107,2025-10-27,3,regular,mobile,paid_social,2026-01-30,2,medium,95,1,-4.0
U001473,44.742000000000004,0.0,0.0,6.6,0.0,2025-08-25,2,value,web,paid_social,2026-01-22,4,medium,158,1,4.0
U001474,36.634,0.0,1.0,6.4,0.0,2025-06-25,2,value,web,paid_social,2026-01-21,7,medium,219,1,5.0
U001475,85.1,64.9,1.0,6.25,0.7626321974148063,2026-01-05,1,regular,mobile,paid_social,2026-01-30,0,low,25,1,-4.0
U001476,103.732,41.3,0.0,6.2,0.39814136428488794,2025-07-19,2,regular,web,paid_social,2026-01-30,6,high,195,1,-4.0
U001477,45.35,25.94,0.0,6.6,0.5719955898566703,2025-09-05,3,value,web,paid_social,2026-01-28,4,medium,147,1,-2.0
U001478,67.514,103.45,0.0,6.6,1.5322747874514917,2025-08-11,1,value,web,organic,2026-01-30,5,medium,172,1,-4.0
U001479,61.85,15.03,0.0,6.4,0.2430072756669361,2025-07-01,2,value,mobile,organic,2026-01-28,6,high,213,1,-2.0
U001480,0.0,0.0,0.0,6.4,,2025-08-17,3,value,web,search,2025-10-13,2,low,166,0,105.0
U001481,81.06800000000001,0.0,0.0,6.4,0.0,2025-06-12,1,regular,mobile,search,2026-01-23,7,high,232,1,3.0
U001482,185.878,82.12,0.0,6.6,0.4417951559625131,2025-05-05,2,premium,web,paid_social,2026-01-29,7,high,270,1,-3.0
U001483,78.788,139.68,0.0,6.0,1.7728588109864447,2025-07-16,2,regular,web,organic,2026-01-30,6,high,198,1,-4.0
U001484,130.728,138.8,0.0,6.6,1.061746527140322,2025-06-02,2,regular,web,organic,2026-01-30,8,high,242,1,-4.0
U001485,132.792,106.17,0.0,6.6,0.7995210554852702,2025-08-17,2,regular,mobile,referral,2026-01-30,5,high,166,1,-4.0
U001486,31.044,0.0,0.0,6.4,0.0,2025-12-07,2,regular,web,organic,2026-01-04,1,low,54,0,22.0
U001487,0.0,0.0,0.0,6.4,,2025-06-14,1,value,mobile,referral,2025-11-15,5,medium,230,0,72.0
U001488,57.092000000000006,104.17,0.0,6.6,1.824598893014783,2025-05-05,2,value,web,organic,2026-01-30,8,medium,270,1,-4.0
U001489,0.0,0.0,0.0,6.6,,2025-06-01,2,regular,web,search,,1,low,243,0,
U001490,19.259999999999998,0.0,0.0,6.6,0.0,2025-09-09,2,regular,web,search,2025-12-31,3,high,143,0,26.0
U001491,14.61,0.0,0.0,6.6,0.0,2025-07-12,1,value,web,organic,2026-01-02,6,medium,202,0,24.0
U001492,16.892,0.0,0.0,6.6,0.0,2025-09-04,3,value,web,organic,2026-01-22,4,medium,148,1,4.0
U001493,0.0,0.0,0.0,6.4,,2025-05-12,1,value,mobile,organic,2025-10-11,5,low,263,0,107.0
U001494,34.016,0.0,0.0,6.4,0.0,2025-07-27,3,value,mobile,organic,2026-01-21,6,medium,187,1,5.0
U001495,141.058,56.31,0.0,6.4,0.3991974932297353,2025-08-15,2,regular,mobile,organic,2026-01-30,5,high,168,1,-4.0
U001496,96.344,43.21,0.0,6.6,0.448497052229511,2025-08-21,3,regular,mobile,referral,2026-01-29,5,high,162,1,-3.0
U001497,125.268,63.89,0.0,6.6,0.5100265031771881,2025-09-20,1,regular,web,organic,2026-01-29,4,high,132,1,-3.0
U001498,44.56,41.790000000000006,0.0,6.6,0.9378366247755836,2025-11-16,1,value,mobile,search,2026-01-30,2,low,75,1,-4.0
U001499,79.42,0.0,0.0,6.6,0.0,2025-08-30,2,value,web,organic,2026-01-25,5,medium,153,1,1.0
U001500,153.108,59.86,0.0,6.6,0.3909658541682995,2025-12-02,1,regular,mobile,email,2026-01-29,1,medium,59,1,-3.0
U001501,97.44200000000001,74.48,0.0,6.6,0.764352127419388,2025-09-14,1,regular,mobile,referral,2026-01-30,4,high,138,1,-4.0
U001502,32.910000000000004,22.939999999999998,0.0,6.6,0.6970525676086294,2025-07-09,2,value,web,email,2026-01-28,6,medium,205,1,-2.0
U001503,55.67999999999999,0.0,0.0,6.6,0.0,2025-07-01,3,value,mobile,email,2026-01-21,7,medium,213,1,5.0
U001504,113.146,88.72,0.0,6.6,0.7841196330404964,2025-07-24,1,regular,mobile,organic,2026-01-30,6,high,190,1,-4.0
U001505,0.0,0.0,0.0,6.4,,2025-10-01,3,regular,web,paid_social,2025-10-31,0,low,121,0,87.0
U001506,157.804,193.45999999999998,0.0,6.6,1.2259511799447413,2025-07-04,3,premium,mobile,organic,2026-01-30,6,high,210,1,-4.0
U001507,117.5,75.67,0.0,6.6,0.644,2025-12-20,3,regular,web,referral,2026-01-28,1,low,41,1,-2.0
U001508,98.038,74.31,0.0,6.4,0.7579713988453457,2025-09-02,2,regular,web,search,2026-01-27,4,high,150,1,-1.0
U001509,127.31400000000001,53.1,0.0,6.6,0.41707903294217447,2025-12-07,2,regular,web,search,2026-01-30,1,medium,54,1,-4.0
U001510,0.0,0.0,0.0,6.4,,2025-10-23,2,value,mobile,email,2025-12-16,2,low,99,0,41.0
U001511,142.916,121.65,0.0,6.6,0.851199305885975,2025-07-27,2,regular,web,referral,2026-01-30,6,high,187,1,-4.0
U001512,69.476,31.65,0.0,6.6,0.4555529967182912,2025-07-01,3,regular,mobile,email,2026-01-30,7,high,213,1,-4.0
U001513,65.048,66.53,0.0,6.4,1.0227831755011683,2025-11-07,1,value,web,organic,2026-01-30,2,low,84,1,-4.0
U001514,225.904,84.50999999999999,0.0,6.6,0.3740969615411856,2025-07-27,2,premium,web,organic,2026-01-29,6,high,187,1,-3.0
U001515,55.44199999999999,34.91,0.0,6.6,0.629667039428592,2025-07-05,1,value,mobile,organic,2026-01-28,5,high,209,1,-2.0
U001516,69.394,41.62,0.0,6.6,0.5997636683286739,2025-12-24,3,value,web,search,2026-01-28,1,low,37,1,-2.0
U001517,80.818,0.0,0.0,6.4,0.0,2025-09-03,2,value,mobile,search,2026-01-25,4,medium,149,1,1.0
U001518,262.51000000000005,165.41000000000003,0.0,6.6,0.6301093291684126,2025-05-17,2,premium,web,organic,2026-01-28,8,high,258,1,-2.0
U001519,191.904,171.29000000000002,0.0,6.4,0.892581707520427,2025-09-06,3,premium,mobile,referral,2026-01-30,3,high,146,1,-4.0
U001520,45.554,20.64,1.0,6.6,0.453088642051192,2025-08-28,3,regular,mobile,organic,2026-01-28,4,medium,155,1,-2.0
U001521,262.76946224961887,170.98,0.0,6.2,0.6506844385044137,2025-12-07,1,premium,web,paid_social,2026-01-29,1,high,54,1,-3.0
U001522,17.146,0.0,0.0,6.4,0.0,2025-10-30,3,premium,web,referral,2026-01-03,1,high,92,0,23.0
U001523,0.0,0.0,0.0,6.6,,2025-06-22,3,regular,web,paid_social,2025-09-20,2,medium,222,0,128.0
U001524,218.80599999999998,220.82999999999998,0.0,6.6,1.009250203376507,2025-06-11,1,premium,mobile,search,2026-01-30,6,high,233,1,-4.0
U001525,77.28599999999999,25.89,0.0,6.6,0.334989519447248,2025-10-03,3,regular,mobile,organic,2026-01-29,3,medium,119,1,-3.0
U001526,119.274,65.63,0.0,6.4,0.550245652866509,2025-05-16,2,regular,web,organic,2026-01-29,8,high,259,1,-3.0
U001527,0.0,0.0,0.0,6.6,,2025-07-24,2,regular,web,paid_social,2025-11-13,4,high,190,0,74.0
U001528,0.0,0.0,0.0,6.4,,2025-06-08,2,regular,mobile,search,2025-11-10,4,medium,236,0,77.0
U001529,34.688,4.16,0.0,6.4,0.11992619926199262,2025-05-10,2,value,web,organic,2026-01-28,8,medium,265,1,-2.0
U001530,122.918,111.38,0.0,6.6,0.906132543646984,2025-12-21,1,regular,mobile,email,2026-01-30,1,low,40,1,-4.0
U001531,0.0,0.0,0.0,6.6,,2025-05-27,1,premium,mobile,paid_social,2025-09-17,3,high,248,0,131.0
U001532,0.0,0.0,0.0,6.6,,2025-05-07,1,value,web,referral,2025-08-07,2,low,268,0,172.0
U001533,126.35,99.87,0.0,6.6,0.790423426988524,2025-12-25,2,premium,web,search,2026-01-30,1,low,36,1,-4.0
U001534,96.5548274271982,20.61,0.0,6.6,0.21345385362052274,2025-06-21,2,value,web,email,2026-01-27,6,medium,223,1,-1.0
U001535,52.676,23.43,0.0,6.6,0.44479459336320143,2025-11-25,1,value,web,organic,2026-01-26,2,low,66,1,0.0
U001536,39.748000000000005,0.0,0.0,6.6,0.0,2025-05-12,2,value,mobile,organic,2026-01-22,8,medium,263,1,4.0
U001537,131.794,86.5,0.0,6.6,0.656327298663065,2025-06-12,2,regular,mobile,referral,2026-01-28,7,high,232,1,-2.0
U001538,37.948,0.0,0.0,6.4,0.0,2025-06-01,2,regular,mobile,referral,2026-01-25,8,high,243,1,1.0
U001539,61.50599999999999,26.96,0.0,6.6,0.4383312197184015,2025-10-29,3,value,web,search,2026-01-30,3,low,93,1,-4.0
U001540,157.488,62.98,0.0,6.6,0.39990348470994613,2025-10-07,2,regular,web,organic,2026-01-29,3,medium,115,1,-3.0
U001541,54.576,22.450000000000003,0.0,6.6,0.4113529756669599,2025-09-01,3,value,mobile,organic,2026-01-29,4,medium,151,1,-3.0
U001542,107.38400000000001,172.91,0.0,6.4,1.6102026372643967,2025-07-04,1,regular,web,paid_social,2026-01-29,5,high,210,1,-3.0
U001543,163.59,141.93,0.0,6.6,0.867595818815331,2025-05-27,2,premium,web,referral,2026-01-30,7,high,248,1,-4.0
U001544,107.91400000000002,20.43,0.0,6.6,0.1893174194265804,2025-09-24,3,regular,web,search,2026-01-29,4,high,128,1,-3.0
U001545,113.434,0.0,0.0,6.6,0.0,2025-07-01,3,regular,mobile,organic,2026-01-25,7,high,213,1,1.0
U001546,92.772,121.27,0.0,6.6,1.3071832018281377,2025-09-30,2,regular,mobile,paid_social,2026-01-30,3,medium,122,1,-4.0
U001547,245.43599999999998,126.89,0.0,6.4,0.5169983213546505,2025-10-24,2,premium,web,paid_social,2026-01-28,3,high,98,1,-2.0
U001548,44.416,42.76,0.0,6.4,0.9627161383285303,2025-12-04,2,value,mobile,search,2026-01-30,1,low,57,1,-4.0
U001549,51.072,7.88,0.0,6.4,0.15429197994987467,2025-09-05,2,value,web,paid_social,2026-01-30,4,medium,147,1,-4.0
U001550,62.786,50.61,0.0,6.6,0.806071417194916,2025-05-06,3,value,web,email,2026-01-30,8,medium,269,1,-4.0
U001551,0.0,0.0,0.0,6.2,,2025-07-14,3,regular,web,organic,2025-12-10,4,high,200,0,47.0
U001552,18.968,0.0,0.0,6.4,0.0,2025-12-05,2,regular,mobile,search,2026-01-03,1,low,56,0,23.0
U001553,83.522,51.91,0.0,6.2,0.6215128948061588,2025-09-15,1,regular,web,paid_social,2026-01-28,4,high,137,1,-2.0
U001554,0.0,0.0,0.0,6.6,,2025-10-07,2,value,web,search,2025-12-05,2,low,115,0,52.0
U001555,67.24199999999999,46.370000000000005,0.0,6.6,0.6895987626780883,2025-08-27,1,value,web,referral,2026-01-30,4,medium,156,1,-4.0
U001556,102.838,122.14,0.0,6.6,1.187693265135456,2025-06-14,1,regular,mobile,paid_social,2026-01-29,7,high,230,1,-3.0
U001557,221.536,206.82999999999998,0.0,6.6,0.9336180124223602,2025-12-16,2,premium,mobile,search,2026-01-29,1,medium,45,1,-3.0
U001558,19.114,21.79,0.0,6.6,1.1400020927069163,2025-11-15,2,value,web,organic,2026-01-29,2,low,76,1,-3.0
U001559,47.02250000000001,24.64,1.0,5.5,0.5240044659471529,2026-01-09,1,value,mobile,paid_social,2026-01-27,0,low,21,1,-1.0
U001560,73.216,74.11,0.0,6.6,1.0122104458041958,2025-12-05,1,value,web,organic,2026-01-29,1,low,56,1,-3.0
U001561,123.87,76.0,0.0,6.6,0.6135464599983854,2025-07-17,1,regular,web,organic,2026-01-30,6,high,197,1,-4.0
U001562,0.0,0.0,0.0,6.6,,2025-07-07,3,value,mobile,search,2025-10-07,3,low,207,0,111.0
U001563,69.4,25.25,0.0,6.4,0.36383285302593654,2025-07-06,2,value,mobile,search,2026-01-30,5,medium,208,1,-4.0
U001564,139.612,57.17,0.0,6.6,0.4094920207432026,2025-12-21,1,regular,web,email,2026-01-30,1,low,40,1,-4.0
U001565,87.16600000000001,91.85000000000001,0.0,6.4,1.0537365486542918,2025-09-21,1,value,mobile,paid_social,2026-01-30,4,medium,131,1,-4.0
